payment_type,payment_value
debit_card,333.03
credit_card,96.8
credit_card,215.64
voucher,40.53
credit_card,54.08
credit_card,179.45
credit_card,308.43
credit_card,166.35
credit_card,100.41
voucher,25.0
credit_card,270.36
credit_card,312.49
credit_card,299.54
voucher,81.03
credit_card,86.02
voucher,58.87
credit_card,772.51
credit_card,8.35
boleto,34.84
credit_card,119.79
credit_card,104.56
credit_card,152.77
credit_card,114.57
credit_card,209.28
credit_card,71.04
credit_card,47.23
boleto,132.49
credit_card,134.87
credit_card,332.7
credit_card,19.55
debit_card,45.22
credit_card,40.1
credit_card,48.31
credit_card,101.68
credit_card,278.0
credit_card,56.6
credit_card,72.79
credit_card,135.59
credit_card,39.23
credit_card,135.4
credit_card,300.11
boleto,103.25
boleto,179.12
credit_card,168.6
credit_card,111.43
credit_card,68.02
credit_card,821.03
boleto,175.32
credit_card,86.73
credit_card,41.69
boleto,95.51
credit_card,45.0
credit_card,648.9
credit_card,82.87
credit_card,132.0
credit_card,42.27
credit_card,91.86
credit_card,117.9
credit_card,108.18
credit_card,112.1
credit_card,166.92
credit_card,34.51
credit_card,38.93
credit_card,120.87
voucher,56.94
credit_card,189.56
credit_card,42.78
credit_card,220.03
credit_card,19.92
credit_card,93.98
credit_card,86.38
credit_card,484.68
boleto,158.4
credit_card,134.33
boleto,240.49
credit_card,98.23
boleto,216.4
credit_card,72.68
voucher,83.39
credit_card,36.76
credit_card,450.53
boleto,118.29
credit_card,39.26
credit_card,66.0
credit_card,148.04
credit_card,156.08
boleto,106.3
credit_card,174.3
credit_card,102.37
credit_card,188.77
boleto,55.0
voucher,89.97
boleto,61.12
credit_card,40.39
credit_card,47.27
credit_card,312.61
credit_card,179.78
credit_card,42.01
boleto,50.09
boleto,33.79
credit_card,63.66
credit_card,46.0
credit_card,126.39
credit_card,40.19
credit_card,137.4
credit_card,1255.71
credit_card,160.4
credit_card,110.77
credit_card,117.55
credit_card,87.17
credit_card,1.26
credit_card,37.53
credit_card,97.6
credit_card,160.14
credit_card,217.9
boleto,56.86
credit_card,102.99
credit_card,90.38
credit_card,163.69
credit_card,81.05
credit_card,625.51
boleto,46.01
boleto,57.5
credit_card,122.84
credit_card,395.44
credit_card,257.75
credit_card,82.11
credit_card,73.27
credit_card,173.53
credit_card,36.32
credit_card,102.64
credit_card,63.09
credit_card,184.45
credit_card,118.03
boleto,32.38
credit_card,73.34
credit_card,39.62
voucher,102.39
credit_card,78.78
boleto,42.92
credit_card,40.97
credit_card,181.42
credit_card,69.03
boleto,33.94
credit_card,133.75
credit_card,326.94
credit_card,414.06
credit_card,119.8
credit_card,61.75
credit_card,76.77
credit_card,49.14
boleto,420.38
voucher,43.85
boleto,67.23
credit_card,151.98
credit_card,46.05
credit_card,204.29
debit_card,151.61
credit_card,206.91
credit_card,24.71
boleto,58.0
boleto,69.9
credit_card,153.01
credit_card,142.05
credit_card,140.03
boleto,51.66
credit_card,5.57
credit_card,94.14
voucher,54.36
credit_card,315.68
credit_card,354.45
credit_card,60.55
credit_card,156.63
credit_card,32.86
credit_card,50.46
credit_card,54.67
credit_card,2039.44
credit_card,106.95
credit_card,165.64
credit_card,38.09
credit_card,58.2
credit_card,48.24
credit_card,105.87
debit_card,32.09
credit_card,30.1
credit_card,149.59
credit_card,185.84
credit_card,90.99
credit_card,72.15
credit_card,187.75
credit_card,414.11
credit_card,450.53
credit_card,71.14
boleto,176.16
credit_card,73.87
credit_card,80.05
credit_card,245.57
credit_card,200.45
credit_card,127.02
credit_card,208.04
credit_card,413.81
credit_card,688.24
credit_card,116.85
boleto,229.91
credit_card,111.02
credit_card,78.44
voucher,100.0
credit_card,108.2
credit_card,44.24
credit_card,110.9
boleto,44.59
credit_card,107.8
credit_card,248.83
credit_card,112.22
boleto,45.61
credit_card,70.63
credit_card,57.68
credit_card,104.12
boleto,80.49
credit_card,50.93
credit_card,144.86
credit_card,278.91
credit_card,67.13
boleto,59.99
credit_card,81.51
credit_card,93.97
credit_card,133.76
credit_card,134.34
boleto,40.19
boleto,204.54
credit_card,56.37
credit_card,828.08
credit_card,92.76
credit_card,81.88
credit_card,241.8
boleto,165.96
credit_card,19.21
boleto,302.79
credit_card,479.77
debit_card,68.13
credit_card,73.13
boleto,138.6
debit_card,83.05
credit_card,197.51
credit_card,37.37
credit_card,142.27
credit_card,114.44
credit_card,145.57
boleto,83.5
credit_card,200.82
credit_card,371.54
credit_card,157.68
credit_card,96.43
credit_card,107.87
boleto,212.38
credit_card,126.54
boleto,110.09
credit_card,52.26
credit_card,373.5
credit_card,9.78
boleto,125.42
credit_card,314.13
credit_card,38.17
credit_card,319.37
boleto,32.69
boleto,73.77
credit_card,503.86
credit_card,987.98
credit_card,77.57
credit_card,176.5
credit_card,661.26
credit_card,26.85
boleto,38.12
credit_card,145.58
credit_card,87.38
credit_card,230.7
credit_card,647.54
credit_card,145.79
credit_card,124.14
boleto,65.24
credit_card,67.5
credit_card,35.68
boleto,29.42
boleto,18.62
credit_card,150.93
credit_card,67.53
credit_card,634.83
credit_card,164.54
credit_card,77.51
credit_card,164.16
credit_card,142.96
credit_card,153.01
credit_card,104.37
credit_card,111.89
credit_card,89.46
boleto,88.08
credit_card,189.56
debit_card,92.97
credit_card,858.65
boleto,53.61
credit_card,158.28
credit_card,310.81
credit_card,126.92
boleto,171.61
credit_card,98.22
credit_card,149.69
credit_card,51.76
credit_card,2190.4
credit_card,546.87
boleto,305.57
credit_card,88.62
credit_card,144.99
credit_card,127.38
credit_card,53.39
credit_card,53.52
credit_card,70.15
boleto,65.0
credit_card,354.81
credit_card,347.84
boleto,210.03
boleto,84.23
credit_card,81.11
credit_card,45.09
credit_card,991.74
credit_card,21.04
boleto,128.05
credit_card,67.89
boleto,343.5
credit_card,63.33
credit_card,157.46
credit_card,869.09
boleto,234.0
credit_card,69.22
boleto,151.15
boleto,38.36
boleto,129.17
boleto,44.34
credit_card,164.64
credit_card,135.89
boleto,77.84
boleto,104.37
credit_card,116.63
voucher,100.0
voucher,100.0
credit_card,58.28
credit_card,58.62
credit_card,2027.23
credit_card,43.75
boleto,82.98
credit_card,27.8
debit_card,393.47
credit_card,76.76
credit_card,64.0
credit_card,62.21
credit_card,87.64
boleto,123.06
credit_card,150.96
boleto,138.6
boleto,77.57
credit_card,33.62
credit_card,46.2
credit_card,175.72
credit_card,182.59
credit_card,438.22
credit_card,254.77
credit_card,236.84
credit_card,87.66
credit_card,147.64
boleto,165.38
credit_card,94.23
credit_card,120.93
credit_card,27.19
boleto,42.5
credit_card,42.68
credit_card,53.24
boleto,53.92
credit_card,87.36
credit_card,371.79
credit_card,173.88
credit_card,165.97
voucher,85.86
credit_card,14.78
credit_card,58.59
credit_card,136.29
voucher,1.62
credit_card,400.0
credit_card,89.73
boleto,84.94
boleto,2794.5
credit_card,42.75
credit_card,111.1
credit_card,82.6
credit_card,132.0
credit_card,32.1
credit_card,157.06
credit_card,85.8
boleto,120.68
boleto,130.56
boleto,194.39
credit_card,67.5
credit_card,113.62
credit_card,106.96
credit_card,357.28
credit_card,45.1
credit_card,77.57
credit_card,55.96
credit_card,96.8
debit_card,131.58
credit_card,116.05
credit_card,140.63
credit_card,17.56
credit_card,568.61
credit_card,118.26
voucher,169.23
credit_card,163.21
credit_card,44.09
boleto,44.34
boleto,187.47
boleto,106.87
credit_card,385.63
boleto,68.96
credit_card,163.06
credit_card,58.62
credit_card,201.84
boleto,52.13
credit_card,146.52
credit_card,285.21
credit_card,116.45
credit_card,44.09
voucher,12.36
credit_card,87.76
credit_card,44.35
credit_card,78.19
boleto,297.42
boleto,57.1
credit_card,54.09
boleto,355.97
credit_card,15.28
boleto,353.67
credit_card,128.65
credit_card,205.74
credit_card,117.14
credit_card,73.62
credit_card,1.4
credit_card,94.3
credit_card,972.71
boleto,703.73
credit_card,534.46
boleto,162.95
credit_card,115.73
credit_card,113.62
credit_card,117.76
credit_card,79.7
credit_card,267.0
credit_card,349.56
credit_card,128.5
boleto,41.09
credit_card,135.49
credit_card,213.7
credit_card,220.24
credit_card,72.06
credit_card,245.27
credit_card,43.76
credit_card,274.71
credit_card,197.6
credit_card,74.7
credit_card,128.25
credit_card,164.12
credit_card,109.29
credit_card,630.06
credit_card,57.51
credit_card,45.0
boleto,78.52
boleto,78.14
voucher,53.2
credit_card,177.59
debit_card,2512.53
credit_card,100.67
credit_card,122.5
credit_card,383.5
credit_card,29.47
credit_card,191.99
credit_card,136.38
credit_card,359.6
boleto,201.04
credit_card,516.1
credit_card,309.12
voucher,100.0
boleto,74.05
credit_card,162.96
credit_card,7.53
boleto,47.5
credit_card,161.96
credit_card,86.73
boleto,30.0
credit_card,168.29
credit_card,162.62
credit_card,31.83
credit_card,40.25
credit_card,444.92
boleto,45.01
credit_card,68.1
credit_card,266.55
boleto,88.67
voucher,141.75
credit_card,185.55
credit_card,203.31
credit_card,140.65
credit_card,63.64
boleto,101.14
credit_card,182.52
credit_card,48.29
credit_card,69.9
credit_card,149.09
credit_card,57.68
credit_card,415.76
credit_card,140.34
credit_card,77.57
credit_card,215.8
credit_card,138.14
credit_card,115.9
voucher,184.68
credit_card,89.08
credit_card,165.6
credit_card,88.64
credit_card,156.58
credit_card,84.7
credit_card,37.0
credit_card,169.92
boleto,39.28
boleto,46.28
credit_card,92.28
credit_card,111.69
voucher,71.98
credit_card,237.81
credit_card,33.92
credit_card,46.69
credit_card,241.93
credit_card,76.08
credit_card,20.16
voucher,50.0
credit_card,41.11
credit_card,50.34
debit_card,274.08
credit_card,614.63
voucher,0.24
boleto,82.88
credit_card,98.79
credit_card,116.9
credit_card,356.88
credit_card,117.85
credit_card,322.19
credit_card,28.22
boleto,117.37
credit_card,116.85
credit_card,101.63
credit_card,1644.36
credit_card,28.75
credit_card,18.87
boleto,67.5
credit_card,55.96
credit_card,16.88
boleto,74.65
credit_card,81.24
credit_card,33.51
credit_card,343.87
boleto,162.04
credit_card,315.76
boleto,120.89
credit_card,91.68
credit_card,61.01
credit_card,187.53
credit_card,37.77
credit_card,47.42
credit_card,37.82
credit_card,74.03
boleto,87.64
credit_card,458.34
credit_card,101.78
credit_card,200.04
credit_card,58.95
credit_card,279.92
boleto,619.93
credit_card,123.25
credit_card,83.54
boleto,1040.52
credit_card,74.97
credit_card,192.66
credit_card,36.78
credit_card,49.34
credit_card,154.72
credit_card,113.72
boleto,93.01
credit_card,105.01
boleto,116.99
boleto,220.43
boleto,123.01
credit_card,37.53
credit_card,199.21
voucher,1.2
credit_card,36.01
credit_card,70.06
credit_card,56.68
credit_card,108.59
boleto,137.93
credit_card,75.23
boleto,21.43
credit_card,137.74
boleto,76.15
credit_card,54.0
credit_card,436.59
credit_card,221.35
credit_card,49.22
debit_card,123.1
credit_card,97.5
credit_card,124.61
boleto,100.64
voucher,7.19
boleto,32.78
credit_card,47.68
credit_card,62.74
credit_card,160.57
credit_card,32.69
credit_card,130.18
credit_card,115.94
credit_card,700.89
boleto,102.26
boleto,36.72
credit_card,25.49
boleto,160.77
credit_card,21.48
credit_card,133.04
credit_card,41.66
credit_card,358.29
credit_card,143.26
credit_card,43.89
credit_card,177.34
credit_card,29.77
boleto,60.65
credit_card,77.57
credit_card,201.74
voucher,59.36
credit_card,328.17
boleto,928.68
credit_card,1063.75
credit_card,80.98
credit_card,118.04
credit_card,132.64
credit_card,87.13
credit_card,25.29
credit_card,73.76
credit_card,103.55
credit_card,760.91
credit_card,73.22
credit_card,73.51
credit_card,65.01
boleto,54.62
credit_card,923.26
credit_card,21.91
credit_card,125.7
credit_card,164.54
credit_card,210.14
credit_card,226.47
credit_card,41.05
credit_card,126.51
credit_card,218.45
voucher,91.89
credit_card,1058.1
credit_card,364.78
credit_card,338.48
boleto,65.1
credit_card,35.86
credit_card,1272.67
credit_card,62.59
credit_card,39.42
credit_card,64.18
credit_card,606.87
credit_card,87.96
credit_card,54.0
credit_card,116.24
credit_card,119.66
credit_card,715.17
boleto,198.37
credit_card,5.89
credit_card,149.61
credit_card,126.44
credit_card,180.98
credit_card,104.73
credit_card,59.62
credit_card,73.76
credit_card,198.4
credit_card,46.85
credit_card,61.63
credit_card,29.86
boleto,132.04
boleto,105.85
credit_card,73.1
boleto,338.77
credit_card,212.24
credit_card,219.89
credit_card,40.0
credit_card,165.8
credit_card,44.54
voucher,5.02
boleto,69.49
credit_card,98.97
boleto,35.13
credit_card,63.52
boleto,53.34
credit_card,159.71
credit_card,141.7
credit_card,243.33
credit_card,364.05
credit_card,172.25
credit_card,60.96
credit_card,198.12
credit_card,178.69
voucher,81.04
credit_card,179.35
credit_card,40.89
credit_card,198.51
credit_card,357.03
boleto,69.02
credit_card,115.45
credit_card,41.11
voucher,73.94
credit_card,66.71
credit_card,130.56
boleto,279.91
credit_card,262.42
credit_card,48.23
credit_card,128.04
boleto,47.11
boleto,28.41
credit_card,136.6
credit_card,154.28
credit_card,75.6
credit_card,125.38
credit_card,88.2
credit_card,35.72
credit_card,48.21
boleto,84.16
credit_card,135.88
credit_card,236.12
boleto,46.0
credit_card,168.31
credit_card,517.15
debit_card,56.59
credit_card,33.0
credit_card,44.86
credit_card,81.0
voucher,50.0
credit_card,101.8
credit_card,87.76
credit_card,83.23
credit_card,58.25
credit_card,38.86
credit_card,224.09
credit_card,45.78
credit_card,76.08
voucher,100.0
credit_card,31.03
credit_card,50.44
boleto,33.84
credit_card,86.56
boleto,61.83
credit_card,186.84
boleto,31.38
boleto,83.41
credit_card,5.43
voucher,15.86
credit_card,31.0
credit_card,20.77
boleto,162.65
credit_card,238.69
credit_card,347.36
credit_card,50.45
boleto,188.66
credit_card,156.52
boleto,540.08
credit_card,132.95
credit_card,401.09
credit_card,156.63
credit_card,1349.16
credit_card,24.38
credit_card,123.98
boleto,101.36
boleto,42.39
voucher,29.44
credit_card,65.89
credit_card,249.41
credit_card,43.48
boleto,283.05
credit_card,216.18
credit_card,838.32
boleto,71.82
credit_card,109.4
credit_card,45.69
voucher,31.09
credit_card,238.69
boleto,244.74
credit_card,76.72
boleto,227.38
credit_card,180.46
boleto,368.87
credit_card,180.85
credit_card,106.96
boleto,171.09
credit_card,148.2
boleto,44.5
credit_card,48.55
credit_card,218.63
credit_card,149.32
boleto,262.12
credit_card,54.05
credit_card,44.3
credit_card,139.55
credit_card,91.28
credit_card,309.25
credit_card,202.62
credit_card,34.0
boleto,151.53
credit_card,181.51
credit_card,116.94
boleto,82.69
credit_card,140.53
credit_card,132.13
voucher,20.0
credit_card,20.8
credit_card,286.56
credit_card,156.84
credit_card,42.06
credit_card,37.37
credit_card,155.14
credit_card,77.8
voucher,44.87
credit_card,89.19
credit_card,57.77
credit_card,116.45
credit_card,59.33
debit_card,134.59
voucher,181.04
credit_card,148.98
boleto,44.52
credit_card,46.1
boleto,102.84
credit_card,148.89
credit_card,96.88
boleto,206.29
credit_card,73.4
boleto,53.68
boleto,60.41
credit_card,52.84
credit_card,63.23
voucher,91.13
credit_card,120.74
credit_card,37.72
credit_card,115.31
credit_card,35.77
credit_card,39.72
credit_card,205.31
credit_card,324.32
credit_card,175.6
voucher,6.34
credit_card,147.15
boleto,37.09
credit_card,87.04
credit_card,204.25
boleto,202.87
credit_card,87.71
boleto,198.13
credit_card,48.3
credit_card,1500.19
voucher,11.04
credit_card,33.54
credit_card,63.31
credit_card,139.09
credit_card,48.72
credit_card,293.36
credit_card,188.01
credit_card,28.75
credit_card,99.8
credit_card,257.18
credit_card,20.45
credit_card,1222.15
boleto,49.16
credit_card,160.45
boleto,70.72
credit_card,79.98
credit_card,142.77
credit_card,109.13
credit_card,146.68
credit_card,227.94
boleto,43.1
credit_card,54.62
credit_card,51.0
credit_card,72.34
credit_card,386.24
credit_card,34.0
credit_card,110.3
credit_card,87.64
credit_card,70.72
credit_card,261.96
voucher,72.4
credit_card,574.54
boleto,98.72
voucher,23.29
boleto,90.28
credit_card,123.75
credit_card,207.1
credit_card,67.5
credit_card,78.19
credit_card,262.1
credit_card,28.72
credit_card,138.31
credit_card,115.45
credit_card,177.59
credit_card,64.5
boleto,76.14
credit_card,108.43
credit_card,163.81
credit_card,39.1
credit_card,98.79
credit_card,219.78
credit_card,52.16
credit_card,65.37
boleto,86.43
credit_card,195.91
boleto,193.46
credit_card,253.89
credit_card,53.0
credit_card,78.47
boleto,141.4
boleto,98.98
credit_card,159.14
boleto,65.6
credit_card,120.48
boleto,38.13
credit_card,130.06
credit_card,62.01
credit_card,116.34
credit_card,369.22
credit_card,42.09
credit_card,38.36
credit_card,83.56
credit_card,193.5
voucher,8.42
credit_card,246.53
credit_card,42.09
credit_card,94.77
credit_card,159.39
boleto,275.47
voucher,50.0
credit_card,180.51
boleto,40.01
credit_card,98.94
credit_card,134.52
credit_card,176.77
credit_card,119.16
boleto,369.22
voucher,45.78
boleto,62.69
credit_card,186.92
credit_card,67.05
debit_card,65.35
credit_card,175.82
voucher,7.16
debit_card,80.37
credit_card,69.31
credit_card,128.83
credit_card,32.44
credit_card,160.03
credit_card,249.97
credit_card,56.69
credit_card,84.79
boleto,128.54
credit_card,126.46
boleto,310.98
boleto,40.0
credit_card,34.39
credit_card,132.83
credit_card,24.0
credit_card,85.99
credit_card,267.49
credit_card,82.47
credit_card,40.0
boleto,129.79
credit_card,149.09
credit_card,70.97
credit_card,62.74
credit_card,75.25
credit_card,154.36
credit_card,455.36
credit_card,168.2
credit_card,164.8
boleto,31.6
credit_card,46.77
credit_card,55.48
boleto,133.39
credit_card,91.15
credit_card,130.1
credit_card,82.19
credit_card,72.78
credit_card,68.35
credit_card,358.72
voucher,51.59
voucher,151.11
boleto,45.13
boleto,158.3
credit_card,121.55
credit_card,168.24
voucher,50.0
credit_card,1137.11
credit_card,44.28
credit_card,45.7
boleto,283.86
boleto,66.63
credit_card,83.95
boleto,341.88
boleto,77.32
voucher,25.0
credit_card,20.75
voucher,14.0
